"NUM_DAU";"COMM";"SEC_CADASTRE1";"NUM_CADASTRE1";"DESTINATION_PRINCIPALE";"SURF_LOC_CREEE";"SURF_LOC_AVANT";"ETAT_DAU";"DATE_REELLE_AUTORISATION";"DATE_REELLE_DOC";"SUPERFICIE_TERRAIN"
"01721822C0017";"17218";"D";"672";6;1183;10513;5;"2022-07-22";"2022-10-26";25402
"01723622H0002";"17236";"ZL";"199";8;1440;0;5;"2022-05-16";"2023-05-17";11145
"01724022H0008";"17240";"AL";"11";4;1435;0;5;"2022-06-13";"2023-07-03";3674
"01724422S0003";"17244";"AL";"10";8;1502;0;5;"2022-06-20";"2024-05-29";18483
"0172742200017";"17274";"AD";"325";8;3035;264;5;"2022-09-13";"2022-12-19";2951
"0173002200057";"17300";"EY";"57";8;1187;3211;2;"2022-08-09";;4942
"0173002200126";"17300";"AZ";"448";3;2070;0;5;"2022-11-14";"2025-06-26";1962
"01730822R0002";"17308";"D";"1072";6;2412;0;5;"2022-06-30";"2023-06-21";895637
"0173152100020";"17315";"XA";"83";8;1350;0;2;"2022-04-04";;4910
"01733621P0023";"17336";"ZI";"181";4;2154;228;2;"2022-01-18";;9535
"01733621P0045";"17336";"ZH";"223";4;2216;0;5;"2022-06-24";"2024-06-03";21533
"01733621P0054";"17336";"ZH";"251";4;3425;0;5;"2022-04-20";"2023-02-13";11603
"01733621P0056";"17336";"ZH";"216";4;1283;0;2;"2022-03-24";;4941
"01733622P0008";"17336";"ZH";"221";4;1025;0;2;"2022-06-24";;15392
"01733922H0002";"17339";"ZB";"65";6;2772;0;5;"2022-03-30";"2022-04-01";0
"0173732200011";"17373";"ZP";"234";8;2132;0;5;"2022-12-27";"2023-06-15";8107
"01741522P0046";"17415";"C";"331";8;1811;9533;2;"2022-11-16";;27755
"01743421A0048";"17434";"ZR";"123";4;4316;0;5;"2022-01-21";"2022-09-05";39774
"01744922R0004";"17449";"ZD";"206";6;1250;0;5;"2022-04-05";"2022-04-19";3597
"01803322B0071";"18033";"ZN";"273";6;6223;28648;5;"2022-09-30";"2023-01-11";108896
"01814922A0004";"18149";"AX";"250";4;1251;0;2;"2022-08-10";;40123
"01815822T0006";"18158";"B";"253";8;2024;0;5;"2022-05-30";"2022-06-13";163049
"01816522V0001";"18165";"B";"1385";6;1313;4379;5;"2022-03-24";"2023-01-09";21575
"01819722M0013";"18197";"BT";"231";4;1343;1703;2;"2022-08-04";;10592
"01819722M0016";"18197";"BN";"104";8;1184;5060;2;"2022-08-22";;17319
"01820521B0038";"18205";"BW";"28";4;3148;0;5;"2022-01-06";"2022-03-28";12919
"01820521B0045";"18205";"BZ";"265";4;1263;0;5;"2022-02-17";"2022-11-21";6000
"01820722D0013";"18207";"AD";"26";8;6593;0;5;"2022-10-18";"2024-10-14";0
"01823321L0010";"18233";"AI";"384";4;1734;2534;2;"2022-03-21";;12256
"0182422100028";"18242";"A";"302";8;1992;0;2;"2022-04-12";;51777
"01827922V0025";"18279";"BT";"249";8;1270;0;2;"2022-06-13";;10001
"01903121A0127";"19031";"DY";"271";6;3110;3116;2;"2022-05-05";;14676
"01903122A0011";"19031";"EO";"182";6;2248;4669;5;"2022-06-14";"2022-07-13";53975
"01907222A0008";"19072";"ZC";"199";8;2389;0;5;"2022-06-30";"2022-08-29";11433
"01922922A0049";"19229";"ZA";"25";8;2007;0;2;"2022-12-08";;28080
"01924621A0031";"19246";"ZM";"491";6;4568;8092;2;"2022-03-15";;42000
"02103821S0026";"21038";"AX";"287";8;2890;9885;5;"2022-05-28";"2023-01-03";41164
"02105422B0014";"21054";"ED";"141";4;2339;0;2;"2022-11-08";;32075
"02105422B0056";"21054";"ED";"156";3;1306;0;2;"2022-12-05";;18758
"02113121S0002";"21131";"ZL";"35";8;2145;0;2;"2022-07-01";;59660
"02116622R0008";"21166";"AR";"132";6;1415;11480;2;"2022-07-25";;61987
"02117121R0021";"21171";"AL";"117";8;1159;0;2;"2022-04-12";;1879
"02117121R0027";"21171";"ZE";"244";8;1523;1491;5;"2022-07-13";"2022-11-14";5235
"02121022B0002";"21210";;;8;4102;0;2;"2022-06-17";;0
"02123122R0003";"21231";"AH";"1552";3;2696;0;2;"2022-08-05";;7831
"02123122R0052";"21231";"CZ";"356";6;1090;274;5;"2022-05-25";"2022-07-01";10331
"02129222D0010";"21292";"AI";"103";6;6793;0;5;"2022-10-11";"2023-02-09";15289
"02135521R0024";"21355";"BE";"89";8;3575;0;2;"2022-02-17";;8395
"02135522R0003";"21355";"BC";"15";8;1783;18066;2;"2022-09-06";;40170
"02135522R0013";"21355";"BY";"345";3;1281;0;5;"2022-11-02";"2023-05-30";9585
"02148521R0012";"21485";"AM";"225";4;1641;0;2;"2022-02-11";;6663
"02151422M0002";"21514";"ZW";"29";6;2607;0;2;"2022-08-26";;95580
"02154021R0004";"21540";"ZB";"366";3;3838;19995;2;"2022-01-17";;33226
"02154021R0016";"21540";"ZM";"255";6;1176;0;5;"2022-05-11";"2022-06-27";96091
"02154022R0015";"21540";"ZM";"255";6;3373;0;5;"2022-12-23";"2023-02-01";13081
"02204922C0004";"22049";"B";"1315";6;1547;49168;5;"2022-05-13";"2022-05-17";142947
"02207022X0011";"22070";"AL";"330";3;1258;0;5;"2022-08-11";"2023-02-13";0
"02208122Q0019";"22081";"ZW";"127";6;1200;5650;2;"2022-06-08";;16000
"02209322F0063";"22093";"BL";"205";3;6340;0;5;"2022-10-31";"2024-02-13";17926
"02210622Q0001";"22106";"AB";"10";4;2758;8253;5;"2022-04-07";"2022-06-08";12734
"02210722P0004";"22107";"ZX";"77";6;1951;2919;5;"2022-06-03";"2022-10-10";13921
"02211321C0089";"22113";"CH";"608";3;1170;0;5;"2022-02-02";"2022-04-11";9160
"02212121D0023";"22121";"A";"2459";4;2540;9195;5;"2022-02-24";"2023-05-15";45279
"02213622J0021";"22136";"AR";"1";6;2288;10455;5;"2022-10-06";"2023-05-30";37466
"02215222C0002";"22152";"ZE";"16";6;3326;0;5;"2022-07-06";"2022-10-17";0
"02218821D0038";"22188";"A";"2241";6;2753;0;2;"2022-06-07";;8581
"02222521P0048";"22225";"AM";"56";6;2439;3479;5;"2022-03-09";"2023-01-04";7710
"02222522P0035";"22225";"ZE";"245";8;8678;0;2;"2022-11-07";;2589
"02222822C0005";"22228";"ZO";"156";8;2020;0;2;"2022-06-02";;8000
"02224622Q0012";"22246";"ZB";"18";6;4258;670;2;"2022-09-09";;29120
"02225122Q0010";"22251";"ZR";"369";8;2165;3800;2;"2022-08-01";;26515
"02225122Q0033";"22251";"ZP";"543";4;1534;0;2;"2022-09-06";;1760
"02225122Q0048";"22251";"ZP";"563";4;1088;0;2;"2022-12-02";;1008
"02227221P0017";"22272";"AN";"46";6;2890;9348;5;"2022-05-13";"2022-09-13";2525
"02227321Q0057";"22273";"ZB";"413";4;1581;783;5;"2022-04-04";"2024-04-30";2110
"02227922J0006";"22279";"XI";"35";8;49697;0;5;"2022-09-16";"2023-02-13";96668
"02236022Q0018";"22360";"0A";"4585";8;9942;0;2;"2022-08-25";;26077
"02303222D0006";"23032";"BN";"86";6;1610;15180;5;"2022-10-01";"2023-01-23";100044
"02307122A0002";"23071";"AB";"260";4;1697;0;5;"2022-12-19";"2023-02-17";2859
"02308922X0005";"23089";"ZN";"24";8;1600;0;2;"2022-12-16";;13370
"02309621X0024";"23096";"AD";"205";8;2032;0;2;"2022-11-29";;121424
"02309622G0017";"23096";"AK";"43";6;1279;0;2;"2022-10-06";;14875
"02310021D0006";"23100";"ZB";"41";6;6230;0;2;"2022-04-19";;35922
"02318921A0017";"23189";"AR";"121";6;6395;0;2;"2022-04-14";;35643
"02403721D0160";"24037";"CE";"214";8;3071;679;5;"2022-04-19";"2023-09-04";75391
"02403722D0007";"24037";"CI";"277";4;2219;5833;5;"2022-05-20";"2022-09-05";25581
"02403722D0016";"24037";"BV";"282";8;1143;0;5;"2022-07-01";"2023-02-15";2588
"02404822A0002";"24048";"AC";"176";8;1008;0;2;"2022-11-08";;25760
"02405322D0029";"24053";"A";"44";4;1004;378;2;"2022-06-14";;3290
"02405322D0036";"24053";"AK";"32";4;1777;0;2;"2022-07-15";;2766
"02405322D0063";"24053";"AB";"50";4;2084;7189;5;"2022-08-30";"2022-12-05";24080
"02405322D0064";"24053";"AB";"305";8;1273;2585;5;"2022-07-15";"2025-06-10";8090
"02405322D0067";"24053";"A";"1440";4;1713;0;2;"2022-10-21";;3491
"02405722D0001";"24057";"B";"662";6;1424;2742;2;"2022-05-24";;1006
"02406422D0016";"24064";"B";"1";8;3300;0;2;"2022-09-12";;509760
"02409622D0006";"24096";"B";"1575";6;2192;19865;2;"2022-08-01";;73411
"02413821D0050";"24138";"AW";"579";4;1444;0;5;"2022-02-10";"2022-05-16";4388
"02422622S0005";"24226";"AD";"20";8;1624;0;5;"2022-06-14";"2022-09-16";13960
"02422922D0006";"24229";"A";"433";6;1012;0;5;"2022-11-18";"2023-01-03";151898
"02431222D0015";"24312";"BZ";"11";3;1963;0;5;"2022-09-20";"2025-02-01";4917
"02432222D0007";"24322";"AP";"17";6;1219;43857;5;"2022-04-22";"2023-06-01";94005
"02442822D0002";"24428";"AP";"396";8;2112;0;2;"2022-09-12";;62584
"02442822D0008";"24428";"ZV";"125";8;1300;0;5;"2022-12-02";"2024-04-29";11315
"02444922D0010";"24449";"ZY";"67";6;1750;0;2;"2022-10-28";;115741
"02448722D0009";"24487";"ZV";"211";8;1186;0;2;"2022-08-05";;40548
"02455122D0002";"24551";"AL";"239";6;3619;10629;2;"2022-06-21";;32988
"02455122D0014";"24551";"AM";"380";8;1537;4463;2;"2022-12-07";;19146
"02455722D0004";"24557";"AR";"47";8;2736;0;5;"2022-03-10";"2024-06-10";7615
"02455722D0019";"24557";"BT";"218";4;1603;0;5;"2022-10-24";"2023-06-07";7250
"02455722D0020";"24557";"AN";"156";8;2017;0;2;"2022-08-05";;11571
"02500622D0003";"25006";"ZH";"55";6;2527;0;5;"2022-12-30";"2023-10-03";214000
"02503222D0002";"25032";"AB";"309";6;2078;0;2;"2022-10-18";;14393
"02505621B0130";"25056";"HO";"104";3;1774;0;2;"2022-01-13";;3443
"02505622B0124";"25056";"HT";"176";6;3116;0;2;"2022-12-15";;13342
"02508421C0008";"25084";"ZB";"451";6;5037;6227;5;"2022-03-11";"2022-05-15";46770
"02515522N0001";"25155";"ZH";"36";8;1466;3096;5;"2022-05-05";"2022-07-20";34310
"02515622L0001";"25156";"ZC";"113";6;1537;12593;2;"2022-02-21";;96646
"02515722P0003";"25157";"A";"668";4;1353;0;2;"2022-06-22";;2955
"02520421P0034";"25204";"AE";"132";4;2631;22473;5;"2022-05-25";"2022-08-22";66443
"02521222C0003";"25212";"AL";"26";4;1627;2458;5;"2022-12-13";"2024-02-22";5305
"02522221V0029";"25222";"WK";"81";6;2762;1029;5;"2022-04-19";"2023-01-03";11000
"02522222V0017";"25222";"A";"1";8;1394;0;5;"2022-07-28";"2023-09-26";8459
"02524022R0008";"25240";"AL";"107";4;2540;2046;2;"2022-05-26";;6764
"02535621R0020";"25356";"ZI";"69";4;1593;1144;2;"2022-05-19";;6889
"02535621R0023";"25356";"AC";"279";3;1395;0;5;"2022-05-20";"2022-08-22";2616
"02535622R0008";"25356";"AM";"49";6;2337;6286;2;"2022-07-04";;28137
"02536022N0001";"25360";"ZA";"59";8;1394;3063;2;"2022-08-20";;139757
"02541822C0006";"25418";"ZH";"283";8;2603;7405;5;"2022-11-28";"2023-04-19";163895
"02543421N0029";"25434";"AP";"136";4;2200;0;2;"2022-01-13";;4965
"02546222P0016";"25462";"AW";"144";6;1645;0;5;"2022-06-16";"2022-07-06";84429
"02552722C0004";"25527";"AH";"190";8;1350;0;2;"2022-04-06";;4277
"02552922L0003";"25529";"F";"1048";8;1305;1067;2;"2022-04-22";;4445
"02553922A0006";"25539";"AT";"54";4;1575;4053;2;"2022-08-24";;13763
"0260342200001";"26034";"ZE";"104";8;2644;2611;2;"2022-06-07";;10238
"02605722V0010";"26057";"ZB";"801";8;2334;3483;2;"2022-09-20";;7755
"02605822V0023";"26058";"D";"3037";6;5789;0;2;"2022-12-26";;28113
"02606122T0005";"26061";"ZD";"305";4;1478;7828;2;"2022-05-20";;60308
"0260842200029";"26084";"ZN";"711";3;2023;0;5;"2022-12-11";"2024-02-16";8417
"0260962200003";"26096";"ZS";"114";4;2323;0;2;"2022-07-12";;5024
"02610622M0001";"26106";"AD";"255";8;13600;0;5;"2022-09-06";"2022-10-20";20761
"02611922T0001";"26119";;;6;3219;0;2;"2022-06-28";;0
"02612421V0022";"26124";"YC";"147";8;23468;0;5;"2022-02-24";"2022-06-13";48451
"0261242200026";"26124";"ZC";"193";8;1229;5160;5;"2022-11-15";"2023-04-17";874
"02612521D0022";"26125";"YE";"203";8;5107;0;5;"2022-01-11";"2022-03-28";35132
"02616921M0029";"26169";"AL";"47";6;9501;0;5;"2022-02-25";"2022-04-25";41445
"02616921M0033";"26169";;;6;1069;0;5;"2022-02-14";"2022-04-20";4116
"02616922M0005";"26169";"AM";"130";8;15553;175;2;"2022-05-17";;37562
"02616922M0014";"26169";"AL";"242";8;12586;3211;2;"2022-07-04";;15000
"02616922M0019";"26169";"AI";"115";8;9184;0;5;"2022-10-31";"2023-02-01";22664
"02617921T0031";"26179";"ZK";"375";6;1275;0;2;"2022-03-07";;17250
"02621821V0033";"26218";"AE";"113";6;1210;3455;2;"2022-02-25";;8677
"02621821V0034";"26218";"AE";"381";8;4320;3412;2;"2022-02-25";;14612
"02623522P0030";"26235";"0X";"1206";3;3158;0;2;"2022-11-25";;10665
"02623522P0056";"26235";"YH";"271";8;5207;0;2;"2022-11-07";;14796
"02625222V0004";"26252";"AB";"47";8;2112;7832;2;"2022-05-19";;19855
"02625222V0008";"26252";"AB";"76";4;6407;0;5;"2022-08-25";"2023-02-27";12911
"02625222V0011";"26252";"AE";"35";3;1553;0;5;"2022-06-15";"2022-10-10";14428
"02625222V0020";"26252";"AC";"30";8;1122;1398;2;"2022-07-27";;6982
"0262812200060";"26281";"BT";"449";8;2134;2858;2;"2022-10-20";;10084
"02632421S0062";"26324";"BA";"208";3;4536;0;2;"2022-06-23";;7522
"02632422S0022";"26324";"0Z";"467";6;14680;0;5;"2022-09-26";"2023-01-26";31149
"0263622200015";"26362";"ZN";"194";6;4717;0;5;"2022-05-11";"2022-07-18";819
"0263622200037";"26362";"DO";"648";6;2224;1490;2;"2022-09-07";;10772
"0263622200071";"26362";"DO";"667";3;1133;0;5;"2022-09-28";"2022-11-28";2046
"02700821A0015";"27008";"C";"1146";6;1820;16764;2;"2022-02-18";;172851
"02700822A0001";"27008";"C";"1526";6;2381;144502;2;"2022-10-19";;0
"02700822A0013";"27008";"B";"1526";6;11318;146883;2;"2022-12-23";;184589
"02702222A0006";"27022";"AK";"153";8;27330;30887;2;"2022-10-26";;73206
"02709522Z0004";"27095";"YC";"55";8;4208;0;5;"2022-04-29";"2023-01-09";35232
"02711222I0007";"27112";"AD";"244";8;1024;6657;5;"2022-10-24";"2023-09-30";28226
"02722922F0009";"27229";"AR";"726";3;1320;3172;5;"2022-07-19";"2023-04-15";22242
"02724621A0003";"27246";"B";"1504";6;1009;8526;2;"2022-02-04";;17590
"02727522A0007";"27275";"AS";"125";8;9367;11180;5;"2022-10-26";"2026-01-15";43274
"02728422G0012";"27284";"ZA";"64";4;1017;0;2;"2022-10-13";;1906
"02730622F0005";"27306";"ZA";"112";3;7195;0;2;"2022-08-05";;11741
"02733221A0018";"27332";"ZA";"584";6;1449;0;5;"2022-03-23";"2022-05-09";5173
"02733222A0001";"27332";"ZA";"427";8;17558;53001;5;"2022-05-03";"2022-05-03";276229
"02741022F0001";"27410";"C";"126";6;3508;20612;5;"2022-07-04";"2022-07-28";198160
"02741421Z0004";"27414";"ZH";"151";6;9480;11772;5;"2022-03-08";"2023-02-20";86281
"02756122S0008";"27561";"B";"265";6;3248;8713;2;"2022-12-12";;93394
"02759922A0002";"27599";"AB";"8";8;2148;2277;2;"2022-07-05";;14896
"02766122S0003";"27661";"B";"357";3;1370;0;5;"2022-10-10";"2023-08-30";11539
"0276812109247";"27681";"AZ";"410";4;23864;0;5;"2022-03-14";"2025-11-03";26950
"02768422F0001";"27684";"ZD";"83";3;7195;0;2;"2022-08-05";;136
"02770121H3127";"27701";"BZ";"308";4;8150;0;5;"2022-07-06";"2024-06-24";31238
"02770122H0010";"27701";"CL";"19";6;2416;4784;5;"2022-06-09";"2024-01-03";9325
"02770122H0017";"27701";"BE";"115";8;1187;0;2;"2022-07-20";;13412
"02770122H0036";"27701";"BI";"36";8;46244;0;5;"2022-12-02";"2023-04-03";4600
"0280062200008";"28006";;;8;2307;0;2;"2022-10-20";;0
"0280272200003";"28027";"ZK";"126";4;1300;0;2;"2022-07-07";;22653
"0281162200010";"28116";"ZD";"215";6;1394;1472;5;"2022-09-02";"2022-11-17";17121
"0281342200006";"28134";"CE";"548";8;18403;13435;2;"2022-05-03";;60258
"0281342200043";"28134";"CE";"648";6;2892;0;2;"2022-08-29";;3266
"0281772200015";"28177";"ZR";"98";6;12668;0;2;"2022-12-29";;46037
"0281782200001";"28178";"ZH";"21";8;78652;0;2;"2022-05-18";;78653
"0282292200007";"28229";"ZV";"102";4;2272;0;2;"2022-07-15";;7805
"0282792200012";"28279";"ZD";"44";8;2786;9854;5;"2022-10-27";"2023-02-13";20000
"0283482100018";"28348";"AH";"158";6;1267;2425;5;"2022-01-28";"2022-04-25";22043
"0283592100013";"28359";;;6;3592;15510;2;"2022-01-14";;0
"0283912100011";"28391";"ZM";"202";6;3680;3164;5;"2022-03-14";"2023-09-11";15983
"0290192100329";"29019";"KY";"60";6;4400;0;2;"2022-03-11";;6490
"0290192200001";"29019";"EX";"169";4;4757;0;5;"2022-08-12";"2024-08-02";22463
"0290192200017";"29019";"IK";"190";4;1910;770;2;"2022-09-07";;14095
"0290192200086";"29019";"DT";"145";6;2093;63060;2;"2022-08-12";;262815
"0290192200216";"29019";"HV";"209";3;4499;1550;5;"2022-12-16";"2024-01-24";8740
"0290242100045";"29024";"B";"1032";8;5396;0;5;"2022-02-08";"2022-03-09";28231
"0290242200020";"29024";"A";"1458";6;1100;0;5;"2022-09-28";"2023-02-01";23375
"0290262200021";"29026";"ZH";"102";6;3000;0;5;"2022-09-21";"2023-07-24";42200
"0290392200027";"29039";"ZK";"270";8;1236;0;2;"2022-09-22";;8614
"0290412200008";"29041";"F";"1253";6;3750;0;2;"2022-07-28";;24565
"0290512200016";"29051";"A";"2592";8;4632;0;2;"2022-08-23";;14430
"0290682200014";"29068";"ZC";"267";3;1882;0;5;"2022-10-11";"2023-01-09";8949
"0290752100080";"29075";"CE";"1";3;3600;1102;2;"2022-04-14";;3360
"0290752200053";"29075";"H";"2288";8;1985;0;2;"2022-10-10";;12255
"0291422200001";"29142";"ZA";"32";8;8011;0;5;"2022-12-07";"2023-03-27";102146
"0291472200006";"29147";"ZD";"216";6;1644;0;5;"2022-08-09";"2024-11-04";5728
"0291472200014";"29147";"ZC";"197";3;1213;0;5;"2022-09-08";"2023-08-28";2867
"0291512200049";"29151";"BL";"215";3;3056;8;2;"2022-11-28";;3150
"0291562200006";"29156";"AA";"131";6;2090;4353;2;"2022-08-08";;17482
"0291612200017";"29161";"AL";"134";4;1040;21368;2;"2022-10-15";;84401
"0291892100132";"29189";"BN";"206";4;1798;6725;2;"2022-09-07";;26386
"0292172100061";"29217";"B";"1493";6;2017;0;5;"2022-03-21";"2022-10-10";5940
"0292322100059";"29232";"ZL";"322";3;2243;0;5;"2022-02-16";"2023-12-01";29975
"0292322100189";"29232";"ZN";"130";3;1527;0;2;"2022-07-01";;6915
"0292322100223";"29232";"EW";"174";8;1436;0;5;"2022-01-27";"2025-01-01";4320
"0292322200017";"29232";"DK";"421";3;2093;1993;2;"2022-09-15";;9535
"0292322200042";"29232";"DI";"476";3;1528;12609;5;"2022-05-31";"2023-03-01";37950
"0292322200103";"29232";"I";"254";8;1012;0;5;"2022-10-26";"2023-12-01";9071
"0292332100079";"29233";"ZD";"155";6;1456;8959;5;"2022-02-17";"2022-05-09";81972
"0292542100027";"29254";"C";"490";8;1263;4612;5;"2022-06-14";"2022-06-20";0
"0292542200003";"29254";"C";"1415";8;1075;0;5;"2022-06-15";"2022-09-01";0
"0292592100046";"29259";"AR";"339";4;2144;51;5;"2022-03-02";"2022-06-09";9358
"0292602200022";"29260";"BR";"129";4;1036;0;5;"2022-08-23";"2024-02-21";1025
"0293022200012";"29302";"ZX";"92";6;2114;0;5;"2022-05-24";"2023-01-02";112980
"02A00422A0028";"2A004";"A";"1320";3;2060;0;2;"2022-09-14";;2874
"02A00422A0040";"2A004";"AP";"263";8;1462;0;2;"2022-11-30";;13037
"02A04121B0111";"2A041";"J";"1027";8;1509;0;2;"2022-01-25";;3260
"02A13921R0067";"2A139";"B";"746";4;3723;0;2;"2022-05-02";;14915
"02A27122A0010";"2A271";"C";"1787";8;1200;0;2;"2022-10-11";;64668
"02B03321A0084";"2B033";"BM";"1009";3;1541;0;5;"2022-03-16";"2023-04-01";5285
"02B03322A0005";"2B033";"BL";"363";3;8406;0;2;"2022-06-28";;0
"02B03322A0006";"2B033";"BL";"251";3;3330;0;2;"2022-04-26";;3935
"02B03721N0049";"2B037";"C0";"1973";8;3345;1284;5;"2022-02-07";"2022-10-03";21225
"02B03722N0005";"2B037";"B0";"1732";8;2100;0;5;"2022-06-14";"2023-01-01";8618
"02B03722N0010";"2B037";"D0";"1604";8;2092;0;2;"2022-10-20";;6001
"02B04222N0018";"2B042";"A0";"2060";8;5571;631;2;"2022-09-26";;29771
"02B12321S0070";"2B123";"BH";"17";8;2023;0;2;"2022-05-04";;642846
"02B18522N0005";"2B185";"A";"705";8;1025;0;5;"2022-05-05";"2025-04-25";4138
"03003221R0087";"30032";"BC";"114";8;3474;0;2;"2022-04-01";;16800
"0300472100031";"30047";"AA";"340";8;1150;0;2;"2022-01-17";;2913
"0300472100034";"30047";"AA";"253";3;3497;0;2;"2022-05-04";;8589
"03006021N0010";"30060";"AY";"84";8;1482;0;2;"2022-06-15";;4341
"03006121N0031";"30061";"AT";"261";3;1072;0;2;"2022-05-19";;2470
"03006222N0006";"30062";"B";"1361";4;1858;0;2;"2022-07-26";;8150
"03008122R0006";"30081";"B";"118";3;1160;0;2;"2022-09-20";;2700
"03009822N0003";"30098";"A";"56";8;2043;85;2;"2022-07-27";;6288
"03012522N0021";"30125";"ZB";"27";8;1934;1605;2;"2022-12-07";;28959
"0301512200001";"30151";"D";"183";8;3179;3530;5;"2022-04-25";"2022-07-22";12657
"0301522200003";"30152";"C";"1639";4;1144;0;5;"2022-09-09";"2025-09-15";4113
"0301562200016";"30156";"BP";"19";4;1240;0;5;"2022-09-05";"2023-04-10";4451
"03017422K0004";"30174";"AL";"172";8;1414;4601;5;"2022-12-01";"2023-03-06";31129
"03018921P0374";"30189";"HK";"281";3;2038;0;2;"2022-06-13";;2563
"0302272200012";"30227";"B";"2414";8;1572;2350;2;"2022-11-23";;10548
"03024921N0003";"30249";"AA";"116";4;1682;0;5;"2022-01-28";"2023-01-02";7219
"03025822T0045";"30258";"B0";"1059";6;3930;0;2;"2022-09-15";;0
"03026321A0039";"30263";"AH";"222";4;2129;0;5;"2022-01-21";"2024-10-16";10860
"03034121V0056";"30341";"AB";"142";6;2914;6453;5;"2022-03-09";"2022-06-01";0
"03034622R0003";"30346";"B";"3219";8;1682;0;5;"2022-09-29";"2022-11-29";5587
"03102221C0052";"31022";"AP";"1";4;3194;5320;5;"2022-07-29";"2024-05-01";13863
"03103222C0024";"31032";"ZE";"69";8;16968;0;2;"2022-09-28";;46740
"03103321G0050";"31033";"AA";"167";4;2862;2260;5;"2022-01-14";"2022-02-14";6144
"03103321G0083";"31033";"AA";"161";3;1102;0;2;"2022-04-06";;1883
"03103322G0004";"31033";"AE";"153";4;2010;0;2;"2022-08-17";;10543
"03103322G0031";"31033";"AE";"4";3;1042;0;5;"2022-11-16";"2023-11-15";2709
"0310352200025";"31035";"AK";"51";6;1714;0;2;"2022-12-12";;6056
"03104422A0031";"31044";"BS";"36";8;1920;2360;2;"2022-10-04";;258386
"03105721S0016";"31057";"A";"238";8;11377;0;5;"2022-04-09";"2022-09-02";13696
"03106922C0002";"31069";"AB";"166";3;15160;136715;5;"2022-06-24";"2022-07-04";221864
"03107822P0002";"31078";"AC";"123";8;1794;0;5;"2022-06-09";"2025-04-15";72544
"0311162200026";"31116";"BO";"43";8;1102;0;2;"2022-11-04";;8021
"03114922C0017";"31149";"BA";"33";8;5986;3515;5;"2022-09-08";"2023-05-09";12579
"03114922C0072";"31149";"CL";"248";8;3029;1773;5;"2022-12-27";"2025-01-20";9853
"03115022C0002";"31150";"AB";"166";3;15160;136715;2;"2022-06-24";;221864
"03115022C0004";"31150";"AB";"121";3;2990;0;2;"2022-03-29";;7201
"03116121S0015";"31161";"B";"270P";6;4065;0;5;"2022-02-15";"2022-05-30";7404
"0311692200001";"31169";"ZK";"363";8;1133;0;2;"2022-05-30";;3692
"03118221C0020";"31182";"AL";"56";6;16996;0;2;"2022-03-16";;114507
"03118421C0016";"31184";"ZK";"396";6;2620;2230;5;"2022-02-28";"2022-12-07";11548
"03118422C0007";"31184";"ZK";"222";3;1324;1823;2;"2022-08-11";;7078
"03123221W0057";"31232";"0F";"119";4;1817;0;5;"2022-04-22";"2023-06-01";5373
"03129322C0012";"31293";"AE";"232";6;1542;0;2;"2022-12-19";;19329
"03134522G0010";"31345";"0F";"467";8;1850;0;2;"2022-06-22";;6266
"03135222C0004";"31352";"A";"666";8;5780;0;2;"2022-07-09";;11518
"03139121P0004";"31391";;;4;1058;0;5;"2022-02-03";"2025-01-24";2980
"03143322M0006";"31433";"AA";"3";8;1289;0;5;"2022-10-11";"2022-11-02";851572
"03144522C0002";"31445";"ZA";"103";3;6110;682;5;"2022-10-03";"2024-06-30";5878
"03145822M0024";"31458";"AN";"442";8;7040;0;2;"2022-12-14";;14819
"03146721C0027";"31467";"AK";"141";4;1183;0;5;"2022-05-12";"2023-01-11";7215
"03150621C0049";"31506";"BZ";"10";4;2096;0;5;"2022-04-12";"2023-01-09";7494
"03154722U0005";"31547";"AE";"50";3;2450;0;5;"2022-05-06";"2023-06-01";0
"03154722U0043";"31547";"AE";"51";3;1971;0;2;"2022-10-27";;4363
"03155521C0670";"31555";"BI";"112";3;2937;0;2;"2022-02-02";;10476
"03155521C0689";"31555";"BL";"116";4;7180;1010;2;"2022-04-25";;7955
"03155521C0699";"31555";"AH";"127";3;11630;0;2;"2022-02-17";;12993
"03155521C0729";"31555";"AB";"143";4;5496;3267;2;"2022-07-11";;1510
"03155521C1084";"31555";"BC";"191";3;10599;0;2;"2022-06-08";;11115
"03155522C0010";"31555";"BY";"19";6;15243;0;2;"2022-08-24";;83909
"03155522C0067";"31555";"AD";"148";3;5525;0;5;"2022-08-01";"2023-08-28";33517
"03155522C0296";"31555";"BO";"16";3;4561;0;5;"2022-09-19";"2022-10-17";6735
"03155522C0298";"31555";"CB";"42";3;1933;135;5;"2022-07-27";"2023-03-27";55346
"03155522C0317";"31555";"AY";"111";8;3482;0;5;"2022-10-28";"2023-12-14";8822
"03155522C0389";"31555";"AH";"230";3;1147;0;2;"2022-09-28";;1466
"03155522C0415";"31555";"AX";"116";3;4575;0;5;"2022-09-28";"2024-09-02";1770
"03155522C0416";"31555";"AE";"70";3;7046;0;2;"2022-10-28";;83011
"03155522C0426";"31555";"AH";"186";3;2851;0;2;"2022-12-21";;10252
"03155522C0549";"31555";"AS";"40";3;4160;0;2;"2022-11-07";;30439
"03158722S0016";"31587";"AA";"46";8;1248;3158;2;"2022-10-25";;10000
