"NUM_DAU";"COMM";"SEC_CADASTRE1";"NUM_CADASTRE1";"DESTINATION_PRINCIPALE";"SURF_LOC_CREEE";"SURF_LOC_AVANT";"ETAT_DAU";"DATE_REELLE_AUTORISATION";"DATE_REELLE_DOC";"SUPERFICIE_TERRAIN"
"05053720W0002";"50537";"YA";"121";8;1455;0;5;"2020-11-17";"2021-01-25";4136
"05058220J0011";"50582";"F";"1221";6;1428;1150;5;"2020-11-30";"2021-03-19";12280
"05105519K0020";"51055";"ZR";"21";8;8706;31086;2;"2020-02-06";;94020
"05109919R0003";"51099";"YB";"29";8;1956;0;2;"2020-01-23";;240000
"05110519K0019";"51105";"ZW";"153";3;1592;0;5;"2020-01-23";"2020-01-27";13990
"05110519K0046";"51105";"ZW";"162";6;4427;0;5;"2020-03-12";"2020-08-27";15433
"05110519K0051";"51105";"ZW";"155";8;3283;0;2;"2020-08-18";;17803
"05110520K0010";"51105";"ZW";"6PP";8;1169;1553;5;"2020-03-12";"2020-05-18";10966
"05110520K0018";"51105";"ZO";"75";8;1261;0;2;"2020-08-20";;2768
"05110820A0013";"51108";"ZM";"440";6;10164;0;5;"2020-08-18";"2021-08-01";77875
"05117219J0024";"51172";"AM";"110";4;8369;3407;2;"2020-03-05";;15213
"05117219J0029";"51172";"AL";"211";4;1902;0;5;"2020-01-22";"2020-01-27";5758
"05117220J0015";"51172";"AH";"92";4;1606;0;5;"2020-09-21";"2021-02-15";8000
"05141319S0004";"51413";"Y";"440";8;2377;4666;2;"2020-01-07";;13237
"05141319S0005";"51413";"Y";"907";8;1080;0;5;"2020-01-23";"2021-03-31";10110
"05143119S0017";"51431";"B";"683";8;2017;21615;5;"2020-01-24";"2020-03-02";0
"05145419K0223";"51454";"BM";"113";8;1450;0;5;"2020-01-29";"2020-07-08";247137
"05145419K0241";"51454";"ZN";"295";4;1793;0;2;"2020-10-16";;4394
"05145419K0294";"51454";"T";"559";8;6000;9850;5;"2020-03-13";"2020-04-20";41956
"05149319K0004";"51493";"W";"39";3;5019;0;2;"2020-01-10";;10000
"05150619R0007";"51506";"ZB";"280";6;1795;0;2;"2020-02-18";;17145
"05150820B0001";"51508";"ZT";"16";8;6019;5180;2;"2020-10-02";;34050
"05153520D0006";"51535";"V";"262";8;1060;1266;5;"2020-10-09";"2020-11-16";53363
"05212120A0013";"52121";"AT";"474";4;2374;4156;5;"2020-12-15";"2021-01-05";33917
"0521232000003";"52123";"AI";"55";6;2048;0;5;"2020-09-10";"2020-10-19";6249
"05235320C0003";"52353";"ZI";"104";6;1492;13145;5;"2020-09-16";"2020-10-19";42464
"05301520M1003";"53015";"ZK";"21";8;1483;0;5;"2020-05-14";"2020-10-01";0
"05303420K1011";"53034";"AM";"177";8;1151;0;5;"2020-07-23";"2021-01-09";6200
"05303920K1012";"53039";"A";"2231";6;1099;644;5;"2020-11-09";"2021-02-15";5034
"05305420K1003";"53054";"AO";"44";8;1821;0;5;"2020-03-15";"2020-06-15";1544
"05305420K1015";"53054";"YI";"387";4;1121;0;2;"2020-08-07";;62456
"05305420K1048";"53054";"YI";"235";3;3607;1388;2;"2020-12-15";;0
"05306220B1013";"53062";"AD";"83";8;1145;2500;2;"2020-05-20";;7561
"05313020K1001";"53130";"AP";"262";8;1821;0;5;"2020-05-06";"2020-06-15";3272
"05313020K1027";"53130";"CX";"20";4;2802;0;5;"2020-06-03";"2024-01-01";0
"05314619M0015";"53146";"D";"2132";8;2808;0;5;"2020-06-15";"2020-09-02";30268
"05314720M0002";"53147";"YK";"2";6;2914;23623;5;"2020-02-26";"2020-10-15";0
"05320120K1035";"53201";"AT";"445";8;1108;0;5;"2020-09-02";"2021-01-22";4712
"05325320B1001";"53253";"ZL";"44";6;2280;11245;5;"2020-04-23";"2021-07-26";49417
"05405120B0002";"54051";"ZB";"154";6;15100;205112;2;"2020-07-30";;522701
"05406920E0005";"54069";"B";"359";4;1593;0;5;"2020-10-27";"2021-09-20";13958
"05408620T0001";"54086";;;6;1481;0;2;"2020-06-19";;0
"05415920L0022";"54159";"0F";"246";6;6276;0;2;"2020-12-23";;30825
"05423220T0015";"54232";"AC";"81";6;2116;1483;5;"2020-12-17";"2021-03-26";7243
"05430319L0004";"54303";"0C";"680";8;31273;0;5;"2020-02-24";"2020-10-14";109394
"0543041800019";"54304";"AO";"174";4;1460;1492;2;"2020-07-30";;10880
"05430420N0010";"54304";"AP";"94";4;3530;0;5;"2020-12-23";"2021-12-01";3702
"05432920L0029";"54329";"AH";"496";4;1092;0;2;"2020-05-15";;4359
"05439520R0026";"54395";;;3;6688;0;5;"2020-08-05";"2021-07-05";0
"05440020N0002";"54400";"X";"403";6;1125;365;5;"2020-08-10";"2021-02-18";9220
"05449820N0002";"54498";"AB";"141";8;1976;0;5;"2020-06-11";"2020-09-29";8326
"05452819T0033";"54528";"AH";"282";6;6704;524;2;"2020-01-03";;8325
"0554761900002";"55476";"AM";"30";4;2197;2353;2;"2020-08-01";;5670
"05549720A0002";"55497";"ZE";"77";6;4361;0;5;"2020-12-22";"2020-12-23";32562
"0555451900050";"55545";"BR";"183";4;2367;0;5;"2020-03-25";"2021-09-22";11949
"05603120T0027";"56031";"ZO";"258";8;1226;0;5;"2020-12-14";"2021-10-25";3028
"05603320K0007";"56033";"YL";"306";6;2125;5030;5;"2020-08-13";"2021-11-09";16862
"05603620L0016";"56036";"AH";"602";8;1473;0;5;"2020-06-17";"2021-04-01";2512
"05603620L0023";"56036";"YM";"219";4;1989;0;5;"2020-07-17";"2020-11-26";10596
"05607819L0144";"56078";"BC";"55";8;1383;0;2;"2020-09-03";;0
"05608320C0019";"56083";"BD";"183";6;6197;0;5;"2020-10-02";"2020-10-13";22178
"05609120K0006";"56091";"AE";"412";8;1069;1084;5;"2020-05-27";"2021-03-16";6339
"05610119L0045";"56101";"ZB";"319";8;2618;0;5;"2020-01-31";"2020-04-02";6002
"05610119L0064";"56101";"ZB";"380";8;1074;0;5;"2020-03-24";"2020-09-01";1075
"05615320Y0017";"56153";"YP";"89";8;2002;0;5;"2020-08-05";"2020-11-10";5878
"05616419Y0097";"56164";"B";"628";8;1355;0;2;"2020-02-05";;7130
"0561651900107";"56165";"AB";"326";4;2964;0;5;"2020-07-22";"2020-10-12";4726
"05617719T0049";"56177";"YE";"103";4;11678;0;5;"2020-06-15";"2024-05-14";95850
"05617719T0050";"56177";"YE";"103";4;5068;0;5;"2020-02-03";"2025-01-24";95850
"05617720T0052";"56177";"YV";"31";8;3324;3030;2;"2020-10-22";;27240
"05618620T0013";"56186";"AY";"875";4;2037;2439;5;"2020-12-17";"2023-02-06";8107
"05620619Y0106";"56206";"BA";"393";8;1751;1510;5;"2020-03-20";"2020-05-02";5785
"05622520K0003";"56225";"ZB";"240";6;11304;8460;5;"2020-11-12";"2021-03-26";119957
"05624619X0012";"56246";"AA";"36";6;1257;27775;2;"2020-02-12";;72749
"05625920Y0005";"56259";"A";"2144";8;1287;380;2;"2020-09-10";;3126
"05626019Y0246";"56260";"CD";"626";3;2443;0;5;"2020-02-07";"2020-08-01";3964
"05626020Y0109";"56260";"BI";"282";8;1373;0;5;"2020-12-14";"2021-08-06";3670
"05702820M0005";"57028";"05";"152";8;1055;0;2;"2020-12-11";;7512
"05703819N0016";"57038";"10";"911P";4;5782;0;5;"2020-02-27";"2025-01-14";14954
"05711920V0002";"57119";"8";"313";6;1012;0;2;"2020-07-30";;3607
"05712420N0011";"57124";"23";"128";6;1626;0;5;"2020-11-17";"2021-04-12";426876
"05717720V0004";"57177";"01";"239";6;5806;0;5;"2020-07-29";"2021-05-04";43069
"05721920M0004";"57219";"02";"253";8;3361;8814;5;"2020-10-23";"2020-11-02";15205
"05722120V0006";"57221";"29";"290";6;1174;0;2;"2020-09-09";;8435
"05722420S0001";"57224";"08";"10";6;2959;15980;5;"2020-11-13";"2022-06-01";40697
"05722720V0011";"57227";"47";"81";6;1270;2142;2;"2020-07-29";;12995
"05728720E0041";"57287";"25";"93";8;1345;4884;5;"2020-06-15";"2020-07-22";21171
"05728919S0010";"57289";"16";"76";8;21756;21796;5;"2020-03-03";"2020-03-30";95461
"05730319M0002";"57303";"A";"1959";8;3325;188;5;"2020-01-30";"2020-06-24";10674
"05730320M0001";"57303";"A";"1551";3;1192;0;5;"2020-07-29";"2020-11-30";7496
"05730320M0003";"57303";"A";"2400";4;1050;12464;2;"2020-08-21";;44583
"05747419N0011";"57474";"12";"638";4;2107;0;5;"2020-03-02";"2020-06-08";3776
"05751120M0010";"57511";"D";"1007";3;1634;0;5;"2020-08-22";"2022-06-27";4757
"05758919B0021";"57589";;;4;2113;0;2;"2020-08-21";;7485
"05760319N0003";"57603";"07";"7330";4;2117;0;5;"2020-02-27";"2025-01-14";5120
"05760620S0014";"57606";"47";"1580";6;1235;0;2;"2020-07-23";;0
"05760620S0015";"57606";"47";"1580";6;1344;0;5;"2020-07-23";"2020-12-15";0
"05760620S0024";"57606";"32";"326";3;2367;0;2;"2020-11-06";;16203
"05763019V0037";"57630";;;4;1507;0;5;"2020-02-27";"2021-05-10";0
"05766620E0003";"57666";"05";"601";3;1200;0;5;"2020-07-08";"2020-10-08";2647
"05767219E0128";"57672";"82";"182";4;1425;0;5;"2020-03-05";"2021-05-15";8202
"05767220E0140";"57672";"BY";"183";8;20386;0;5;"2020-10-27";"2021-03-08";0
"05767719M0006";"57677";"13";"42";8;1054;0;5;"2020-04-01";"2020-06-22";6631
"05773220B0001";"57732";"46";"43";8;2100;0;5;"2020-02-25";"2022-12-01";15350
"05809520H0005";"58095";"BN";"109";8;1488;435;5;"2020-08-28";"2022-03-01";2952
"05830319N0034";"58303";"AR";"127";4;1147;8517;2;"2020-09-07";;30060
"05830320N0008";"58303";"ZI";"189";6;1336;2822;5;"2020-07-20";"2020-09-10";10791
"05830320N0014";"58303";"AR";"165";4;1571;1467;2;"2020-10-26";;5631
"0590091900086";"59009";"NX";"11";3;7657;4391;2;"2020-02-25";;19135
"0590091900108";"59009";"NL";"344";3;1177;7232;5;"2020-05-19";"2021-03-10";5889
"0590092000052";"59009";"PA";"110";3;1040;44463;5;"2020-11-30";"2022-09-05";156000
"05908620A0008";"59086";"ZA";"238";6;1840;0;5;"2020-09-22";"2022-12-05";13870
"0590901900032";"59090";;;4;6873;3814;5;"2020-02-20";"2020-12-03";0
"05909419O0007";"59094";"AA";"16";8;95493;0;5;"2020-08-20";"2022-07-01";99664
"05909720O0003";"59097";"ZE";"70";3;1608;0;2;"2020-10-23";;38436
"05911219O0017";"59112";"AC";"331";3;4052;0;5;"2020-01-28";"2020-03-31";10407
"05911219O0018";"59112";"AC";"300";4;1371;980;5;"2020-02-06";"2021-06-01";3754
"05911220O0011";"59112";"AB";"344";6;1754;0;2;"2020-07-21";;9307
"05913919O0016";"59139";"BE";"1025";8;3085;4611;5;"2020-01-10";"2020-05-11";30087
"05913920O0032";"59139";"A";"161";6;5778;0;2;"2020-11-25";;146505
"05915220O0011";"59152";"AW";"21";6;9655;0;5;"2020-08-27";"2025-01-13";50158
"05917019O0020";"59170";"AD";"67";4;3290;0;5;"2020-04-29";"2020-04-29";18513
"05917219C0048";"59172";"AY";"252";4;1816;645;5;"2020-09-21";"2022-01-24";8531
"05917920C0005";"59179";"A";"1688";6;1262;5779;5;"2020-12-24";"2021-01-11";36050
"05918320A0035";"59183";"AB";"77";8;1073;0;2;"2020-11-16";;67745
"05922519K0038";"59225";"BC";"106";6;3426;39186;2;"2020-01-27";;88450
"05922520K0015";"59225";"BI";"105P";6;13539;0;5;"2020-12-24";"2021-10-18";30441
"05923319Z0004";"59233";"B";"130";8;1492;341;2;"2020-03-23";;12973
"05923420O0001";"59234";"B";"7455P";8;1191;0;2;"2020-07-09";;5514
"05925619M0010";"59256";"AB";"174";6;2224;0;5;"2020-03-19";"2020-09-01";12887
"05925619M0017";"59256";"AB";"176";8;3276;4765;5;"2020-03-19";"2021-06-01";16534
"05926220O0004";"59262";"ZA";"542";8;2130;0;5;"2020-12-02";"2021-01-25";5105
"05926819J0010";"59268";"A";"5851";4;1690;9759;5;"2020-07-20";"2022-09-20";38563
"05926919O0007";"59269";"ZO";"25";6;4006;17031;2;"2020-05-14";;52594
"05926920O0001";"59269";"ZO";"131";4;1515;0;2;"2020-10-08";;16097
"0592712000008";"59271";"AI";"319";8;4427;0;5;"2020-09-11";"2020-10-19";0
"05927320O0017";"59273";"AA";"46";6;6745;6745;5;"2020-10-12";"2020-10-19";21539
"05932419O0006";"59324";"A";"156";4;10892;0;2;"2020-01-24";;41012
"05932919O0015";"59329";"A";"933";8;45952;0;2;"2020-08-06";;455633
"05932919O0018";"59329";"ZE";"54";8;28697;0;5;"2020-06-18";"2024-01-15";57697
"05934320L0013";"59343";"AP";"55";8;2306;0;5;"2020-10-14";"2021-03-08";7481
"05935019O0189";"59350";"TN";"11";3;16617;0;5;"2020-11-19";"2022-06-20";5291
"05935019O0215";"59350";"C";"2618";4;2342;0;5;"2020-01-17";"2020-06-23";10498
"05935019O0368";"59350";"NW";"298";3;1851;8470;5;"2020-07-02";"2020-12-17";2548
"05935019O0379";"59350";"TD";"25";3;24147;0;2;"2020-08-26";;12993
"0593602000008";"59360";;;8;1673;4224;2;"2020-09-23";;0
"05936120C0002";"59361";"AL";"681";4;2300;1900;5;"2020-08-05";"2022-08-03";9357
"05937819O0052";"59378";"AH";"7";3;6873;12663;5;"2020-02-27";"2020-12-03";175593
"05937820O0012";"59378";"BL";"7";8;17303;71731;5;"2020-05-28";"2022-07-07";75348
"05938020A0035";"59380";"AB";"77";6;1073;0;2;"2020-10-15";;67745
"05939920O0014";"59399";"ZB";"102";8;1088;0;5;"2020-11-27";"2021-11-14";15258
"05941120B0002";"59411";"B";"107";8;2494;8822;2;"2020-08-11";;29093
"05941420O0002";"59414";"A";"3634";4;1677;0;2;"2020-07-02";;9500
"05944719A0032";"59447";"B";"8047";4;1931;1565;5;"2020-07-22";"2021-01-18";10221
"05947619O0007";"59476";"U";"602";4;3664;1109;2;"2020-08-20";;11558
"05948119Z0017";"59481";"AA";"106";8;2359;10615;2;"2020-07-13";;106366
"05948819O0011";"59488";"ZH";"249";8;1140;0;5;"2020-07-29";"2021-01-04";16812
"05949120C0006";"59491";"B";"377";3;1441;508;5;"2020-06-15";"2021-03-12";7781
"05950819A0041";"59508";"AT";"31";4;1174;0;5;"2020-06-15";"2020-10-19";2684
"0595121900093";"59512";"BE";"102";8;1371;0;2;"2020-02-18";;8778
"05952320L0013";"59523";"ZK";"245";3;1040;44463;5;"2020-12-03";"2022-03-01";53600
"05956919O0008";"59569";"BL";"114";4;6172;650;2;"2020-02-12";;27222
"05958120O0002";"59581";"YP";"46";6;2845;3933;5;"2020-07-15";"2020-10-13";32276
"05961619O5002";"59616";"BE";"103";4;2277;0;2;"2020-01-20";;11845
"0596502000027";"59650";"AO";"68";8;2419;0;2;"2020-08-27";;7043
"0596502000028";"59650";"AO";"68";8;2352;0;2;"2020-08-27";;6324
"0596502000029";"59650";"AO";"82";8;2753;0;2;"2020-08-27";;10244
"0596502000048";"59650";"AM";"445";3;1443;3086;5;"2020-12-16";"2021-06-15";6768
"05965620M0005";"59656";"A";"3167";8;1152;0;2;"2020-08-17";;16817
"05966320A0004";"59663";"ZH";"81";8;1500;0;2;"2020-05-11";;61052
"06001520T0001";"60015";"C";"1599";4;1521;1066;2;"2020-12-10";;9360
"06002919T0014";"60029";"AO";"6";8;1650;50187;2;"2020-03-05";;187502
"06002920T0005";"60029";"AO";"27";8;20986;0;2;"2020-12-08";;40490
"06006019T0003";"60060";"C";"689";8;1021;1499;5;"2020-10-21";"2021-03-20";27162
"06015919T0024";"60159";"E";"379";3;2360;0;2;"2020-01-30";;3450
"06017519T0023";"60175";"AT";"483";4;3093;0;5;"2020-04-07";"2021-09-01";4422
"06026520T0002";"60265";"ZE";"3";6;5635;4593;2;"2020-12-11";;52835
"06029520T0002";"60295";"A";"817";4;1544;1841;2;"2020-09-07";;9950
"06032519T0014";"60325";"AB";"6";4;1383;1368;5;"2020-01-07";"2020-06-29";2914
"06039819T0052";"60398";"ZB";"167";8;1576;680;5;"2020-02-25";"2020-06-10";5161
"06041419T0029";"60414";"AS";"85";6;1763;0;5;"2020-04-30";"2020-06-02";154117
"06043320T0002";"60433";"C";"755";8;2067;0;2;"2020-08-06";;5150
"06049419T0014";"60494";"AA";"13";8;1465;70695;2;"2020-01-10";;1602727
"06050020T0035";"60500";"Z";"395";8;3166;0;5;"2020-12-02";"2021-03-08";1429
"06058119T0014";"60581";"AE";"465";8;1489;0;2;"2020-03-05";;9084
"06066519T0007";"60665";"AL";"98";4;1383;1368;2;"2020-01-07";;2913
"06066520T0006";"60665";"ZI";"4";8;6061;0;2;"2020-12-07";;56193
"06116520A0003";"61165";"ZD";"27";6;5568;23764;5;"2020-05-29";"2020-09-14";191548
"06123419A0006";"61234";"AP";"226";6;1796;0;2;"2020-06-26";;39790
"06149020B0002";"61490";"ZH";"6";6;1301;0;2;"2020-08-18";;0
"06150520B0004";"61505";"ZA";"12";6;1301;0;2;"2020-08-18";;53240
"06150820B0003";"61508";"AO";"470";4;1572;1022;5;"2020-10-08";"2021-06-09";6326
"0620142000015";"62014";"ZA";"1";6;5247;4190;2;"2020-10-12";;1992
"0620402000006";"62040";"ZC";"225";8;14762;0;2;"2020-06-24";;32600
"0620591900001";"62059";"A";"503";4;1521;1350;5;"2020-01-27";"2020-07-27";6788
"0620592000002";"62059";"ZA";"66";8;2015;1264;2;"2020-10-16";;12335
"0621731900015";"62173";"ZC";"127";8;18781;0;2;"2020-03-18";;50755
"0621782000007";"62178";"AH";"806";6;1386;9603;2;"2020-12-02";;52614
"0621861900024";"62186";"AO";"107";8;1075;0;5;"2020-05-05";"2020-08-24";0
"0621932000006";"62193";"AE";"53";6;3740;74478;2;"2020-03-31";;187712
"0622042000007";"62204";"OD";"705";6;3446;6864;2;"2020-10-06";;30538
"0622402000002";"62240";"M";"122";8;5151;0;2;"2020-09-03";;2202
"0622791900020";"62279";"Y";"206";8;6940;19313;2;"2020-01-15";;71279
"0622882000001";"62288";"ZC";"10";8;2919;0;2;"2020-07-08";;135492
"0623502000003";"62350";"AC";"262";3;2455;0;2;"2020-08-27";;8693
"0624132000013";"62413";"AP";"930";8;20230;18214;5;"2020-11-05";"2021-04-01";0
"0624482000002";"62448";"B";"685";4;1635;0;2;"2020-07-24";;0
"0624572000005";"62457";"AC";"204";8;2000;3760;5;"2020-10-29";"2021-05-15";53455
"0624732000004";"62473";"AC";"391";8;1136;0;5;"2020-07-29";"2021-03-08";3329
"0624981900236";"62498";"AB";"686";6;1872;237;2;"2020-01-30";;264
"06250420L0003";"62504";"ZE";"103";8;1388;0;5;"2020-05-14";"2020-08-31";54864
"0626281900011";"62628";"AM";"636";8;3818;0;5;"2020-07-23";"2020-11-09";2912
"0627442000002";"62744";"AD";"472";8;1787;4135;5;"2020-06-19";"2021-02-01";23625
"0627532000006";"62753";"ZB";"387";8;1424;0;5;"2020-08-03";"2020-11-06";16923
"0627532000040";"62753";"AM";"127P";6;4169;0;2;"2020-11-17";;56826
"0627672000006";"62767";"AC";"449";4;2123;1048;5;"2020-09-12";"2021-04-12";11851
"0628201900011";"62820";"ZH";"106";6;15739;7997;5;"2020-11-24";"2021-02-09";22945
"0628652000010";"62865";"AL";"24P";6;4594;0;2;"2020-10-06";;16924
"0628732000002";"62873";"ZN";"92";6;6030;0;5;"2020-11-10";"2020-11-30";25460
"0628932000010";"62893";"AS";"80";4;1684;1954;5;"2020-11-12";"2021-09-06";6573
"0629071900021";"62907";"AI";"100";8;12638;32862;5;"2020-05-14";"2020-12-07";0
"06301419G0028";"63014";"BV";"32";4;1989;1634;2;"2020-02-17";;6060
"06305220V0006";"63052";"ZD";"124";8;1081;714;2;"2020-08-21";;10774
"06311319G0068";"63113";"DS";"481";8;1189;0;2;"2020-01-13";;3165
"06311320G0031";"63113";"BX";"144";8;1046;1925;2;"2020-11-25";;0
"06312420G0023";"63124";"CR";"18";8;1094;1025;5;"2020-07-30";"2020-10-12";5412
"06317820V0072";"63178";"AZ";"173";4;1477;0;2;"2020-12-23";;1837
"06322419R0014";"63224";"ZA";"297";4;1557;1105;5;"2020-03-17";"2022-05-02";8712
"06324519R0022";"63245";"AO";"210";4;4110;2911;2;"2020-11-26";;7602
"06326720T0006";"63267";"ZI";"410";8;1995;1800;2;"2020-09-21";;13076
"06330020R0040";"63300";"BN";"533";6;2038;65036;5;"2020-09-11";"2021-01-04";301421
"06330220G0004";"63302";"BB";"57";4;1472;406;5;"2020-12-29";"2021-05-06";5178
"06330220G0009";"63302";"BC";"75";8;3701;0;5;"2020-11-16";"2022-02-01";19453
"06332220R0010";"63322";"YN";"253";6;5616;0;5;"2020-09-24";"2021-01-11";69165
"06333520V0010";"63335";"ZL";"114";6;1340;0;5;"2020-12-08";"2021-03-12";5518
"06343019T0038";"63430";"BE";"60";4;6405;5410;2;"2020-01-23";;15159
"06406220L0063";"64062";"AN";"124";6;1509;0;2;"2020-10-01";;3479
"06409420B0014";"64094";"YL";"9";6;2610;200;5;"2020-12-18";"2021-01-04";9641
"06412519B0078";"64125";"BD";"129";3;3826;0;2;"2020-03-17";;22114
"06413219P0023";"64132";"AD";"203";3;3816;915;2;"2020-02-28";;5905
"06430020X1005";"64300";"AC";"419";6;3083;0;5;"2020-10-14";"2021-07-19";32671
"06434820P0024";"64348";"AK";"303";6;1691;0;5;"2020-12-17";"2021-02-01";6648
"06441019X1009";"64410";"AI";"40";6;1796;0;5;"2020-02-28";"2021-03-01";76330
"06441019X1010";"64410";"AC";"378";4;1050;1767;5;"2020-06-15";"2020-07-06";20972
"06443120X1001";"64431";"AC";"378";4;1050;1767;2;"2020-08-20";;110
"06451919P0061";"64519";"AT";"133";6;9721;4557;5;"2020-02-03";"2020-02-03";34722
"06455819B0054";"64558";"AC";"57";8;1014;0;5;"2020-05-05";"2020-10-05";0
"0652261900016";"65226";"0I";"1519";8;2410;0;2;"2020-01-21";;19863
"0652261900023";"65226";"0K";"1050";4;1296;906;5;"2020-05-18";"2021-03-01";2944
"0652262000010";"65226";"ZC";"136";4;1062;0;2;"2020-10-23";;10678
"0652262000021";"65226";"0I";"1597";8;3517;0;5;"2020-12-21";"2021-09-01";20041
"0652572000001";"65257";"0A";"1259";6;2985;0;5;"2020-07-27";"2022-07-01";0
"0652581900030";"65258";"BH";"151";4;1371;1000;5;"2020-02-21";"2021-02-28";17149
"0652842000004";"65284";"0A";"1259";6;2985;0;2;"2020-08-27";;8015
"0654401900073";"65440";"CL";"77";4;1100;4133;2;"2020-02-25";;23013
"06603719F0050";"66037";"BR";"222";4;1405;0;5;"2020-12-17";"2024-07-01";0
"06604919B0042";"66049";"AR";"163";8;1002;267;5;"2020-02-13";"2021-03-15";1268
"06613619P0258";"66136";"CW";"214";6;3746;4931;2;"2020-04-01";;37136
"06613620P0031";"66136";"HY";"951 P";8;1090;0;5;"2020-08-10";"2021-01-15";3374
"06613620P0117";"66136";"HX";"12";8;11270;0;2;"2020-09-23";;42920
"06613620P0127";"66136";"DH";"719";3;1936;0;5;"2020-10-02";"2022-09-09";4947
"06614120E0092";"66141";"AP";"487";3;2168;0;2;"2020-11-18";;3306
"06616420E0035";"66164";"F";"232";6;1912;0;5;"2020-09-02";"2021-06-28";11200
"06619619A0022";"66196";"AM";"242";8;1263;0;2;"2020-01-06";;13164
"06621019K0001";"66210";"A";"1757";4;1845;0;2;"2020-08-20";;5848
"06702820R0046";"67028";"01";"177";6;1189;0;5;"2020-12-04";"2021-05-20";7937
"06703319R0008";"67033";"17";"630";8;4024;0;5;"2020-03-16";"2021-04-06";27482
"06711220R0010";"67112";"57";"20";4;1125;0;5;"2020-12-04";"2021-04-06";103117
"06712419V0014";"67124";"10";"251";3;1527;11740;5;"2020-03-16";"2021-01-11";185038
"06712719R0010";"67127";"12";"100";6;3027;11403;5;"2020-03-12";"2021-02-15";39158
"06713720V0016";"67137";"19";"615";6;7166;95458;5;"2020-10-02";"2021-01-12";313810
"06718020M0080";"67180";;;8;1058;912;5;"2020-10-29";"2020-12-11";0
"06718420R0005";"67184";"15";"12";8;1545;0;5;"2020-09-07";"2021-02-11";458554
"06721219V0017";"67212";"31";"292";8;2108;0;2;"2020-02-12";;13989
"06721220V0012";"67212";"31";"289";8;2943;0;2;"2020-11-13";;6023
"06721620R0001";"67216";"19";"517";8;1038;0;2;"2020-05-26";;9000
"06728119R0041";"67281";"62";"82";6;1449;4886;2;"2020-03-25";;299985
"06728120R0037";"67281";"52";"289";4;1012;0;5;"2020-10-06";"2021-07-15";5494
"06730019R0033";"67300";"50";"452";8;11849;0;5;"2020-03-31";"2021-04-12";24750
"06730020R0002";"67300";"37";"236";6;3420;52115;5;"2020-02-11";"2020-02-13";100979
"06731120R0010";"67311";"45";"241";6;1826;0;2;"2020-09-01";;9388
"06732219R0005";"67322";"B";"901";8;2952;0;5;"2020-05-14";"2021-09-02";7173
"06732419R0017";"67324";"20";"20";6;2436;2509;5;"2020-01-10";"2020-06-05";26212
"06741119R0038";"67411";"06";"157";3;3820;3100;5;"2020-02-26";"2021-03-01";17750
"06744520R0004";"67445";"36";"247";6;2161;0;2;"2020-06-22";;8798
"06744520R0008";"67445";"36";"195";6;1920;4577;5;"2020-10-19";"2021-12-13";26436
"06744719M0014";"67447";"63";"151";3;7524;0;2;"2020-01-06";;5891
"06745819R0017";"67458";"29";"56";4;1138;718;5;"2020-02-12";"2020-10-05";2909
"06747420R0011";"67474";"37";"522";8;1154;1275;5;"2020-09-17";"2021-02-10";6300
"06748219V0175";"67482";"HZ";"193";6;1713;5289;5;"2020-04-22";"2020-05-12";40789
"06748219V0179";"67482";"KA";"213";3;7813;0;2;"2020-02-20";;15895
"06748219V0278";"67482";"KA";"64";6;7237;28328;5;"2020-05-15";"2022-10-15";69650
"06748219V0299";"67482";"IC";"148";8;1411;0;2;"2020-02-04";;0
"06748220V0085";"67482";"HZ";"199";3;2306;0;5;"2020-11-23";"2023-11-13";5004
"06748220V0090";"67482";"LD";"280";4;1185;0;5;"2020-12-17";"2021-04-22";113189
"06750620V0025";"67506";"55";"338";6;1826;0;5;"2020-11-25";"2021-06-01";5330
"06751919V0023";"67519";"47";"95";4;1182;5417;2;"2020-06-11";;14857
"06752019R0022";"67520";"05";"100";8;2158;522;5;"2020-11-26";"2022-11-14";12721
"06754819R0016";"67548";"19";"304";4;1532;0;5;"2020-03-02";"2021-03-22";13390
"06800420E0007";"68004";"27";"94";6;1151;5600;5;"2020-11-30";"2020-12-16";160700
"06802020D0010";"68020";"31";"180";6;1108;0;5;"2020-11-30";"2021-08-02";290105
"06805620D0004";"68056";"15";"471";8;1180;0;5;"2020-08-03";"2021-03-26";2611
"06805620D0031";"68056";"15";"455";8;1014;0;5;"2020-11-05";"2021-11-02";4335
"06805919F0010";"68059";"59";"288";8;5934;4760;5;"2020-01-30";"2020-04-06";52846
"06806619R0118";"68066";"ID";"168";6;1618;3690;5;"2020-06-26";"2021-02-22";12000
"06806619R0161";"68066";;;6;1242;795;5;"2020-06-29";"2021-02-08";0
"06806620R0026";"68066";"LI";"194";8;1604;0;2;"2020-06-30";;3068
"06806620R0041";"68066";"IL";"226";6;1020;0;5;"2020-08-11";"2021-03-05";5754
"06806620R0081";"68066";"MB";"1";6;1306;19495;5;"2020-12-23";"2021-04-16";35389
"06806620R0093";"68066";"IC";"278";6;4141;14018;5;"2020-10-06";"2021-03-01";99735
"06808219B0022";"68082";"48";"50";8;189081;0;2;"2020-07-21";;0
"06822419S0097";"68224";"HK";"4";4;2257;2184;2;"2020-10-05";;128257
"06822420S0018";"68224";"IL";"37";8;5982;0;5;"2020-07-15";"2020-09-01";40984
